URL,GBE,DBE,CBE,OBE,MBE,,,Total of GBE,Total of DBE,Total of CBE,Total of OBE,Total of MBE
https://www.kcl.ac.uk/people/susan-martin,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ayo-mansaray,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/konstantinos-matakos,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-bethan-marshall,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/christoph-meyer,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/paul-mcgarr,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anand-menon,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jeffrey-michaels,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/james-millington,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/francesca-meloni-2,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/cathy-mcilwaine,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-nicholas-michelsen,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/linda-mckie,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-john-meadowcroft,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-mili,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sarah-louise-miller,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/angus-mcnelly,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/katie-meehan,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/emma-moffett,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/mona-morgan-collins,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/elena-minina,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/cristian-montenegro,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/martin-moore,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/soumya-mishra,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/kieran-mitton,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/stephen-morgan,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/morgan-owen-dr-david,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jeni-mitchell,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/paolo-morini,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/naho-mirumachi,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/maryam-mirfatah,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/matthew-moran,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/moody-dr-simon,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/daanish-mustafa,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/rishita-nandagiri,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/astrid-nordin,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/professor-roger-mortimore,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/helen-murray,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/john-narayan,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/nemeth-dr-bence,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/mark-mulligan,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/laura-newman,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/nithya-natarajan,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anit-mukherjee,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-julia-nicholls,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/konstantinos-myrodias,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/adnan-naseemullah,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/marguerite-muller,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/eduardo-ortiz-juarez,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-eitan-oren,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/raluca-pahontu,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-alessio-patalano,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/funmi-olonisakin,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sue-onslow,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ogiermann-dr-eva,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/celia-parker-vincent,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/owens-dr-john,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ramon-pacheco-pardo,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ohalloran-dr-kieran,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sabina-pacariz,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/nina-obermeier,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/bronwyn-parry,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/obrien-amy,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/carmen-pavel,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/professor-mark-pennington,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/pepper-david,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-julia-pearce,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/preeti-patel,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/michelle-pentecost,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/professor-william-philpott,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/paul-pickering,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/barbara-piotrowska,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anastasia-piliavsky,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/alexandre-pereira,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/aisha-phoenix,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/aleksandra-piletic,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/payne-dr-kenneth,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anthony-pereira,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/rampton-professor-ben,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/amjed-rasheed,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anne-marie-rafferty,0,0,1,0,0,,,,,,,
https://www.kcl.ac.uk/people/eloi-puig-mayenco,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/thomas-f-purcell,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/james-porter,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anne-pollock,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/joel-rabinovich,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/professor-jonathan-portes,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/podder-sukanya,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/saawani-raje-byrne,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anna-plunkett,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/lucia-pradella,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/samah-rafiq,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jayaseelan-raj,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/portia-roelofs,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/robb-webb-dr-jon,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/robert-reamer,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/david-reubi,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/viktor-roezer,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anne-rasmussen,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/gloriana-rodriguez-alvarez,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/richardson-dr-christina,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jessica-rees,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-henry-redwood,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-david-b-roberts,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-daniela-richterova,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/brooke-rogers,0,0,0,1,0,,,,,,,
https://www.kcl.ac.uk/people/roberto-roccu,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/nicola-rollock,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/santiago-sanchez-pages,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sanders-dr-deborah,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/doerthe-rosenow,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/henry-rothstein,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-domitilla-sagramoso,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/brian-salter,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-maeve-ryan,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/gabrielle-samuel,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/paul-sagar,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/farhan-samanani,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/georgios-samaras,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jon-roozenbeek,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/marsha-rosengarten,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/magnus-ryner,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ruben-ruiz-rufino,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/clement-sefa-nyarko,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/schelhase-dr-marc,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/radostina-tina-schivatcheva,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-diego-santori,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/daniel-schillereff,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/caitlin-schmid,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/scott-dr-catherine,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/florian-tomas-schaefer,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/michele-scotto-di-vettimo,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/lee-savage,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/kate-schreckenberg,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/camilla-schofield,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/james-scott,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/lavanya-sankaran,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/richard-schofield,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/shounak-set,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/zahratu-shabrina,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/agnieszka-sobocinska,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ozge-soylemez,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sean-kenji-starrs,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/srilata-sircar,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jenni-sherriff,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/simon-sleight,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/keith-smith,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/gulnaz-sharafutdinova,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/olga-siemers,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/harry-smith,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/tanisha-spratt,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/moses-shayo,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anja-shortland-1,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/lama-tawakkol,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/engelbert-stockhammer,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/mayssoun-sukarieh,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/leila-simona-talani,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/xin-sun,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/holger-stritzel,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/taylor-dr-andrew,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sarah-steadman,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/tim-stevens,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-john-stone,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/faith-taylor,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/nancy-tamimi,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/professor-beatrice-szczepek-reed,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/andy-sumner,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/chris-tang,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/thornton-dr-rod,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/louise-tillin,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/nathaniel-telemaque,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-christopher-tribble,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sheba-tejani,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-anwar-tlili,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-emma-towers,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/anthea-tinker,0,0,1,0,0,,,,,,,
https://www.kcl.ac.uk/people/benjamin-tippet-1,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/giulia-torino,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/adam-tebble,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/tripodi-dr-christian,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/emma-tebbs,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/panos-theodoropoulos,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/moses-tofa,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jimena-valdez,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/maria-vasilaki,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-adnan-vatansever,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/uttley-professor-matt,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/utting-dr-kate,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-maria-varaki,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/lucy-van-de-wiel,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/matia-vannoni,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sarah-tzinieris,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/sofia-vasilopoulou,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/tuck-dr-chris,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-patrick-j-vernon,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/matthew-tyce,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/konstantinos-tsimonis,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/fiona-turner,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/hannah-walters,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/wilson-alex-dr,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/benedetta-voltolini,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/thomas-white,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/zaki-wahhaj,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/alberto-vesperoni,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/henk-wagenaar,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/zheng-wang,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/rosalie-warnock,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/pierre-louis-vezina,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/mary-webb,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/barney-walsh,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/daoping-wang,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/whetham-dr-david,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/jingxian-wang,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ina-zharkevich,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/xiaxia-yang,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/saskia-zielinska,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/martin-wooster,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/wei-yang,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-barbara-zanchetta,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ursula-woolley,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/marta-wojciechowska,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-jim-wolfreys,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ursula-dr-wingate,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/yanran-yao,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/rafeef-ziadah,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/hannah-wright,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/lucy-wood-1,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/chris-winch,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/johanna-amaya-panche,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/guendalina-anzolin,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/david-banks,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dorte-bemme,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/corbett-andrew,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/minna-cowper-coles,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/dr-joseph-devanny,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/ana-elena-gonzalez-trevino,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/vanessa-hirneis,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/karsten-kohler,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/eleonora-natale,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/chiamaka-nwosu,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/kiran-phull,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/leon-sosnowski,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/christine-stedtnitz,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/francesca-pia-vantaggiato,0,0,0,0,0,,,,,,,
https://www.kcl.ac.uk/people/martin-weale,0,0,0,0,0,,,,,,,
